Date,Time,Price,Source,Name
2022-01-06,01:49:19.878884,$1379,https://www.newegg.com/p/1FT-000A-003R9,GIGABYTE AORUS RTX 3070 LHR Version MASTER 8G Gaming Graphics Card with 8GB GDDR6 Memory Support
2022-01-06,01:49:19.878884,$1388,https://www.newegg.com/p/1FT-0009-00600,MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Ventus 3X 8G OC
2022-01-06,01:49:19.878884,$1389,https://www.newegg.com/p/1FT-000A-002D8,GIGABYTE Eagle GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N307TEAGLE-8GD
2022-01-06,01:49:19.878884,$1398,https://www.newegg.com/p/1FT-0009-00682,3070 TI 3070 TI 3070 TI
2022-01-06,01:49:19.878884,$1399,https://www.newegg.com/p/1FT-000M-00354,"ZOTAC GAMING GeForce RTX 3070 Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, White LED Logo Lighting, ZT-A30700H-10PLHR"
2022-01-06,01:49:19.878884,$1399,https://www.newegg.com/p/27N-0022-000B8,GIGABYTE GeForce RTX 3070 Gaming OC D6 8GB (JCH)
2022-01-06,01:49:19.878884,$1409,https://www.newegg.com/p/1FT-0040-00150,"Gainward GeForce RTX 3070 TI XingJiHaoYue (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface"
2022-01-06,01:49:19.878884,$1413,https://www.newegg.com/p/1FT-0009-006E2,MSI Ventus GeForce RTX 3070 Ti 8GB PCI Express 4.0 x16 Video Card RTX 3070 Ti VENTUS 3X 8G
2022-01-06,01:49:19.878884,$1419,https://www.newegg.com/inno3d-geforce-rtx-3070-ti-ice-dragon-super-edition/p/1FT-000N-001G4,"INNO3D Geforce RTX 3070 TI Ice Dragon Super Edition (LHR) Graphics Card, 8GB 256-bit GDDR6X, PCI Express 4.0, 1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface"
2022-01-06,01:49:19.878884,$1426,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-ventus-2x/p/N82E16814137605,MSI Ventus GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 VENTUS 2X
2022-01-06,01:49:19.878884,$1426,https://www.newegg.com/p/1FT-0009-008J3,MSI GeForce RTX 3070 SUPRIM X LHR Graphics Card 8GB GDDR6 PCIe 4.0 Triple-Fan TRI FROZR 2S TORX Fan
2022-01-06,01:49:19.878884,$1429,https://www.newegg.com/asus-geforce-rtx-3070-ti-tuf-rtx3070ti-8g-gaming/p/N82E16814126513,ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3070TI-8G-GAMING
2022-01-06,01:49:19.878884,$1429,https://www.newegg.com/p/1FT-000Y-006G6,ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card TUF-RTX3070TI-8G-GAMING
2022-01-06,01:49:19.878884,$1435,https://www.newegg.com/asus-geforce-rtx-3070-rog-strix-rtx3070-o8g-white/p/N82E16814126484,ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-WHITE
2022-01-06,01:49:19.878884,$1439,https://www.newegg.com/p/1FT-000Y-00610,ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING
2022-01-06,01:49:19.878884,$1443,https://www.newegg.com/p/1FT-000Y-00619,ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card TUF-RTX3070TI-O8G-GAMING
2022-01-06,01:49:19.878884,$1446,https://www.newegg.com/msi-geforce-rtx-3070-ti-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-008A1,"MSI GeForce RTX 3070 Ti GAMING X TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6X, PCI Express 4.0, 1×HDMI Interface, 3×DisplayPort Interface"
2022-01-06,01:49:19.878884,$1449,https://www.newegg.com/p/1FT-000Y-00660,ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-WHITE-V2
2022-01-06,01:49:19.878884,$1449,https://www.newegg.com/msi-geforce-rtx-3070-ti-rtx-3070-ti-suprim-x-8g/p/1FT-0009-00855,"MSI GeForce RTX 3070 Ti SUPRIM X 8G  (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface"
2022-01-06,01:49:19.878884,$1467,https://www.newegg.com/p/1FT-000Y-006B2,ASUS TUF Gaming GeForce RTX 3070 Ti OC Edition 8GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3070TI-O8G-GAMING
2022-01-06,01:49:19.878884,$1469,https://www.newegg.com/p/1FT-0040-00140,"AX GEFORCE RTX 3070 Ti X3B (LHR) Video Card,12GB 384-bit GDDR6X,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface"
2022-01-06,01:49:19.878884,$1473,https://www.newegg.com/gigabyte-geforce-rtx-3070-ti-gv-n307tgaming-oc-8gd/p/1FT-000A-00371,"GIGABYTE GeForce RTX 3070 Ti GAMING OC 8G Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1830MHz Core Frequency,2×HDMI interface, 2×DisplayPort interface"
2022-01-06,01:49:19.878884,$1489,https://www.newegg.com/p/27N-0022-000E1,GIGABYTE AORUS GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N307TAORUS M-8GD
2022-01-06,01:49:19.878884,$1489,https://www.newegg.com/gigabyte-geforce-rtx-3070-ti-gv-n307taorus-m-8gd/p/1FT-000A-003G4,"GIGABYTE AORUS GeForce RTX 3070 Ti MASTER 8G (LHR) Video Card,8GB 256-bit GDDR6X,PCI Express 4.0,3×HDMI Interface, 3×DisplayPort Interface"
